x,y,class,log_loss
1.798464965820312500e+01,-6.327315521240234375e+01,8.000000000000000000e+00,0.000000000000000000e+00
2.939970970153808594e+01,-2.631915807723999023e+00,7.000000000000000000e+00,1.001740340143442154e-03
2.012142372131347656e+01,-1.912139296531677246e+00,7.000000000000000000e+00,1.573574991198256612e-05
6.370921707153320312e+01,2.339782142639160156e+01,9.000000000000000000e+00,7.659490074729546905e-05
1.948869514465332031e+01,2.990404605865478516e+00,7.000000000000000000e+00,3.099446303167496808e-06
-4.883821487426757812e+01,4.817511749267578125e+01,0.000000000000000000e+00,1.774587726686149836e-04
6.923577117919921875e+01,1.642791390419006348e+00,9.000000000000000000e+00,1.245744806510629132e-05
-6.925684356689453125e+01,-1.756332206726074219e+01,4.000000000000000000e+00,4.966292064636945724e-03
-4.469608688354492188e+01,3.148174095153808594e+01,0.000000000000000000e+00,9.650873951613903046e-03
6.370096969604492188e+01,2.867375755310058594e+01,9.000000000000000000e+00,1.635685184737667441e-04
-2.777996826171875000e+01,-6.867832660675048828e+00,6.000000000000000000e+00,1.791444182395935059e+00
1.046251583099365234e+01,5.788512420654296875e+01,1.000000000000000000e+00,5.960464477539062500e-08
6.797503662109375000e+01,2.669058227539062500e+01,9.000000000000000000e+00,7.033372639853041619e-06
1.607104873657226562e+01,-4.842589950561523438e+01,8.000000000000000000e+00,0.000000000000000000e+00
-5.631688690185546875e+01,-4.965604782104492188e+01,6.000000000000000000e+00,2.352081006392836571e-03
-1.948155975341796875e+01,-6.833107471466064453e+00,3.000000000000000000e+00,6.203451380133628845e-02
4.369635009765625000e+01,3.128965187072753906e+01,7.000000000000000000e+00,5.662447959184646606e-02
-3.244448089599609375e+01,-1.668564987182617188e+01,4.000000000000000000e+00,5.661862492561340332e-01
7.889381408691406250e+01,8.676033973693847656e+00,9.000000000000000000e+00,2.145769485650816932e-06
3.956712722778320312e+01,-2.972075271606445312e+01,5.000000000000000000e+00,7.570076559204608202e-05
-6.422984313964843750e+01,-2.009380722045898438e+01,4.000000000000000000e+00,6.525662261992692947e-03
3.787092590332031250e+01,-5.509313583374023438e+00,7.000000000000000000e+00,8.000523783266544342e-03
-1.409588813781738281e+00,6.396060562133789062e+01,1.000000000000000000e+00,7.713138620601966977e-05
-1.785344314575195312e+01,-4.017116165161132812e+01,2.000000000000000000e+00,8.301603375002741814e-04
8.618490695953369141e-01,5.763054656982421875e+01,1.000000000000000000e+00,2.622607780722319148e-06
-2.805496597290039062e+01,-2.795105552673339844e+01,2.000000000000000000e+00,7.160945981740951538e-02
-2.064119148254394531e+01,6.899380207061767578e+00,3.000000000000000000e+00,5.448337793350219727e-01
7.577342224121093750e+01,1.652174758911132812e+01,9.000000000000000000e+00,3.576279254957626108e-07
-2.140655517578125000e+01,-3.565303421020507812e+01,2.000000000000000000e+00,1.469252705574035645e-01
-4.671981048583984375e+01,3.341746139526367188e+01,0.000000000000000000e+00,9.043514728546142578e-03
3.813800811767578125e+01,-2.516884994506835938e+01,5.000000000000000000e+00,1.508299959823489189e-03
-1.960908508300781250e+01,1.961880111694335938e+01,0.000000000000000000e+00,1.031316965818405151e-01
-4.616328811645507812e+01,3.967034149169921875e+01,0.000000000000000000e+00,5.955333821475505829e-03
4.319814300537109375e+01,-3.943596267700195312e+01,5.000000000000000000e+00,2.384186075232719304e-07
6.866238403320312500e+01,-9.300214767456054688e+00,5.000000000000000000e+00,3.695213934406638145e-03
-4.727954101562500000e+01,-1.696559715270996094e+01,4.000000000000000000e+00,2.736250869929790497e-02
-3.178874397277832031e+01,2.874817848205566406e+01,0.000000000000000000e+00,7.878355979919433594e-01
6.696347808837890625e+01,1.152389907836914062e+01,9.000000000000000000e+00,1.955051448021549731e-05
8.003668975830078125e+01,9.040503501892089844e+00,9.000000000000000000e+00,3.576285052986349910e-06
7.191227912902832031e+00,8.038311004638671875e+01,1.000000000000000000e+00,0.000000000000000000e+00
-2.616806030273437500e+01,1.733100128173828125e+01,6.000000000000000000e+00,8.617900013923645020e-01
3.249945068359375000e+01,-3.678684473037719727e+00,7.000000000000000000e+00,1.833010755944997072e-04
3.992838668823242188e+01,2.923949623107910156e+01,7.000000000000000000e+00,2.112856879830360413e-02
2.487396049499511719e+01,3.466670036315917969e+00,7.000000000000000000e+00,1.490117256253142841e-06
-5.696289825439453125e+01,-1.363034915924072266e+01,4.000000000000000000e+00,6.100390851497650146e-02
7.394196319580078125e+01,-2.142773818969726562e+01,5.000000000000000000e+00,0.000000000000000000e+00
5.307959079742431641e+00,6.598420715332031250e+01,1.000000000000000000e+00,1.788139485370265902e-07
-3.577796554565429688e+01,-3.713165283203125000e+01,2.000000000000000000e+00,1.768868416547775269e-01
-5.277081680297851562e+01,2.570128250122070312e+01,0.000000000000000000e+00,3.523111343383789062e-03
-6.631092834472656250e+01,-4.482834625244140625e+01,6.000000000000000000e+00,9.918513894081115723e-02
5.862782001495361328e+00,1.630423927307128906e+01,3.000000000000000000e+00,2.133869020326528698e-05
1.541621875762939453e+01,-4.927561950683593750e+01,8.000000000000000000e+00,0.000000000000000000e+00
5.750518798828125000e+01,2.196092033386230469e+01,9.000000000000000000e+00,1.347018172964453697e-03
1.708744430541992188e+01,-6.725477600097656250e+01,8.000000000000000000e+00,0.000000000000000000e+00
-5.057888793945312500e+01,-1.199076175689697266e+01,4.000000000000000000e+00,1.396736945025622845e-03
2.281771421432495117e+00,6.606301879882812500e+01,1.000000000000000000e+00,3.874309641105355695e-06
-4.308401870727539062e+01,3.684418106079101562e+01,0.000000000000000000e+00,1.927682897076010704e-03
8.833597183227539062e+00,-2.747302818298339844e+01,8.000000000000000000e+00,3.439247302594594657e-05
-1.560021591186523438e+01,6.053740501403808594e+00,3.000000000000000000e+00,2.617802470922470093e-03
6.080528259277343750e+01,1.000201034545898438e+01,9.000000000000000000e+00,1.305060461163520813e-03
1.727485466003417969e+01,-6.448075866699218750e+01,8.000000000000000000e+00,0.000000000000000000e+00
1.685327911376953125e+01,-3.141451835632324219e+01,8.000000000000000000e+00,0.000000000000000000e+00
1.999479866027832031e+01,4.806329250335693359e+00,7.000000000000000000e+00,4.553898543235845864e-05
1.008087539672851562e+01,-5.067058563232421875e+01,8.000000000000000000e+00,5.960466182841628324e-07
-3.740223884582519531e+00,2.131359672546386719e+01,3.000000000000000000e+00,2.670644607860594988e-04
-3.107768440246582031e+01,2.032220458984375000e+01,0.000000000000000000e+00,2.924077808856964111e-01
-5.545278167724609375e+01,4.836166000366210938e+01,0.000000000000000000e+00,5.017928313463926315e-03
2.322152709960937500e+01,-1.758803486824035645e+00,7.000000000000000000e+00,2.264979002575273626e-06
-2.493914794921875000e+01,-1.610543251037597656e+01,4.000000000000000000e+00,2.082502365112304688e+00
1.539188671112060547e+01,-5.202224349975585938e+01,8.000000000000000000e+00,2.980232807203719858e-07
-5.570834732055664062e+01,1.425457763671875000e+01,6.000000000000000000e+00,1.149331778287887573e-02
8.171676635742187500e+01,6.100670814514160156e+00,9.000000000000000000e+00,4.768372718899627216e-07
7.870818328857421875e+01,7.828438282012939453e+00,9.000000000000000000e+00,5.126012638356769457e-06
-6.189279556274414062e+01,-1.929377937316894531e+01,4.000000000000000000e+00,2.613258920609951019e-02
3.624264907836914062e+01,-1.800383377075195312e+01,5.000000000000000000e+00,3.661434054374694824e-01
2.353748703002929688e+01,5.147900581359863281e+00,7.000000000000000000e+00,4.255862222635187209e-05
-2.700798416137695312e+01,-2.358071708679199219e+01,2.000000000000000000e+00,5.811937451362609863e-01
-2.370174789428710938e+01,-4.011090469360351562e+01,2.000000000000000000e+00,6.166370585560798645e-02
-9.696928977966308594e+00,7.411334991455078125e+01,1.000000000000000000e+00,4.112729129701619968e-06
7.787931060791015625e+01,-2.225703620910644531e+01,5.000000000000000000e+00,2.384186075232719304e-07
-1.226181888580322266e+01,7.506124973297119141e+00,3.000000000000000000e+00,1.053933948278427124e-01
-4.817277526855468750e+01,-2.141350364685058594e+01,4.000000000000000000e+00,2.969789803028106689e-01
-1.683030891418457031e+01,2.708127593994140625e+01,0.000000000000000000e+00,5.374584794044494629e-01
4.450858306884765625e+01,-3.412449264526367188e+01,5.000000000000000000e+00,1.788140934877446853e-06
4.091252899169921875e+01,-3.622873306274414062e+01,5.000000000000000000e+00,6.318112355074845254e-06
-5.797538757324218750e+01,2.587586593627929688e+01,0.000000000000000000e+00,3.173553617671132088e-03
1.178602504730224609e+01,-5.850166702270507812e+01,8.000000000000000000e+00,3.159051175316562876e-06
-6.197421646118164062e+01,-2.519629669189453125e+01,4.000000000000000000e+00,4.615699127316474915e-02
3.859291458129882812e+01,3.443850708007812500e+01,7.000000000000000000e+00,3.979364875704050064e-03
8.390350341796875000e+00,-2.865517807006835938e+01,8.000000000000000000e+00,3.039841431018430740e-06
6.823348999023437500e+01,1.875432205200195312e+01,9.000000000000000000e+00,3.695494797284482047e-06
-4.010216522216796875e+01,-8.493927955627441406e+00,4.000000000000000000e+00,6.880742730572819710e-04
-1.685098075866699219e+01,-5.425242996215820312e+01,2.000000000000000000e+00,1.299823354929685593e-02
-3.134462535381317139e-01,5.733792495727539062e+01,1.000000000000000000e+00,3.278260919614695013e-06
4.107749938964843750e+01,3.128358459472656250e+01,7.000000000000000000e+00,4.101891815662384033e-02
-6.312451553344726562e+01,-3.521177673339843750e+01,4.000000000000000000e+00,1.644181013107299805e-01
-6.587727355957031250e+01,-2.346462821960449219e+01,4.000000000000000000e+00,3.974300995469093323e-02
-7.037454223632812500e+01,-1.808013725280761719e+01,4.000000000000000000e+00,1.215421361848711967e-03
4.651034927368164062e+01,3.097478485107421875e+01,9.000000000000000000e+00,3.584055900573730469e-01
-4.040540313720703125e+01,-8.880038261413574219e+00,4.000000000000000000e+00,9.016285766847431660e-04
-1.974293589591979980e+00,1.144020175933837891e+01,3.000000000000000000e+00,2.290724776685237885e-03
-6.410785675048828125e+01,-4.032411575317382812e+01,6.000000000000000000e+00,6.458174586296081543e-01
-4.455645370483398438e+01,4.168249893188476562e+01,0.000000000000000000e+00,1.271877554245293140e-03
3.628024673461914062e+01,2.647304916381835938e+01,7.000000000000000000e+00,4.699407145380973816e-03
3.319335937500000000e+01,-1.995339989662170410e-01,7.000000000000000000e+00,1.889880979433655739e-03
1.602214431762695312e+01,-3.007000541687011719e+01,8.000000000000000000e+00,0.000000000000000000e+00
-2.874710845947265625e+01,4.199019622802734375e+01,0.000000000000000000e+00,1.170062832534313202e-02
6.578150939941406250e+01,1.943789672851562500e+01,9.000000000000000000e+00,6.139466859167441726e-05
-5.146259784698486328e+00,5.221768188476562500e+01,1.000000000000000000e+00,1.647608150960877538e-04
-1.744075775146484375e+01,-5.376004028320312500e+01,2.000000000000000000e+00,7.188885472714900970e-03
-5.766966629028320312e+01,-5.001503372192382812e+01,6.000000000000000000e+00,8.796148467808961868e-04
-1.971501731872558594e+01,-5.440177917480468750e+01,2.000000000000000000e+00,3.721477463841438293e-03
5.399386596679687500e+01,2.398426055908203125e+01,9.000000000000000000e+00,4.331838339567184448e-03
4.285965728759765625e+01,3.408289718627929688e+01,7.000000000000000000e+00,5.097086727619171143e-02
1.395525455474853516e+01,7.333661651611328125e+01,1.000000000000000000e+00,0.000000000000000000e+00
7.505425262451171875e+01,1.128943347930908203e+01,9.000000000000000000e+00,3.334839711897075176e-04
4.921631622314453125e+01,3.066354560852050781e+01,7.000000000000000000e+00,1.087806701660156250e+00
1.901202440261840820e+00,1.934125518798828125e+01,3.000000000000000000e+00,1.247006875928491354e-04
3.975769758224487305e+00,3.057348442077636719e+01,3.000000000000000000e+00,6.899200379848480225e-03
1.506833362579345703e+01,7.597415161132812500e+01,1.000000000000000000e+00,0.000000000000000000e+00
-2.512471389770507812e+01,-4.371006774902343750e+01,2.000000000000000000e+00,1.651999354362487793e-01
-3.456944465637207031e+00,2.331565284729003906e+01,3.000000000000000000e+00,3.662430215626955032e-03
7.459455871582031250e+01,-2.293285179138183594e+01,5.000000000000000000e+00,0.000000000000000000e+00
-3.309185409545898438e+01,-1.339670944213867188e+01,4.000000000000000000e+00,6.352276802062988281e-01
-1.122105121612548828e+01,-2.873295783996582031e+00,3.000000000000000000e+00,6.981126964092254639e-03
3.973058319091796875e+01,3.356866836547851562e+01,7.000000000000000000e+00,2.245860174298286438e-03
-5.025951385498046875e+01,-1.508086585998535156e+01,4.000000000000000000e+00,5.284299142658710480e-03
2.352991580963134766e+00,7.044393157958984375e+01,1.000000000000000000e+00,3.576279254957626108e-07
-6.192887878417968750e+01,-2.277978324890136719e+01,4.000000000000000000e+00,4.340716823935508728e-02
-6.592222595214843750e+01,-4.423251724243164062e+01,6.000000000000000000e+00,3.149681985378265381e-01
-3.753685760498046875e+01,5.917803764343261719e+00,6.000000000000000000e+00,9.493079781532287598e-02
1.999410629272460938e+01,-5.657767772674560547e+00,7.000000000000000000e+00,1.310551306232810020e-03
4.667584228515625000e+01,-2.632304000854492188e+01,5.000000000000000000e+00,1.555693415866699070e-05
-4.563180160522460938e+01,-1.412539958953857422e+01,4.000000000000000000e+00,7.616183720529079437e-03
-6.071664810180664062e+01,-4.188526535034179688e+01,6.000000000000000000e+00,2.348895184695720673e-02
3.934113311767578125e+01,2.782108879089355469e+01,7.000000000000000000e+00,1.426203269511461258e-02
4.450394439697265625e+01,2.549536895751953125e+01,9.000000000000000000e+00,2.265674829483032227e+00
1.421881294250488281e+01,-2.827370262145996094e+01,8.000000000000000000e+00,5.960466182841628324e-07
-6.331082344055175781e+00,5.914965438842773438e+01,1.000000000000000000e+00,7.820434984751045704e-05
9.169959068298339844e+00,-6.752752685546875000e+01,8.000000000000000000e+00,4.172325986928626662e-07
-9.388009309768676758e-01,5.334628295898437500e+01,1.000000000000000000e+00,1.430512497790914495e-06
-2.160128021240234375e+01,-2.302393913269042969e+01,2.000000000000000000e+00,1.081257581710815430e+00
-3.412546539306640625e+01,-3.518126678466796875e+01,2.000000000000000000e+00,1.744718523696064949e-03
2.756788635253906250e+01,1.972912311553955078e+00,5.000000000000000000e+00,2.680804729461669922e+00
5.866907882690429688e+01,-2.437417411804199219e+01,5.000000000000000000e+00,6.198902156029362231e-06
-2.816872406005859375e+01,2.930721664428710938e+01,6.000000000000000000e+00,2.560139298439025879e-01
8.260150909423828125e+00,7.387948608398437500e+01,1.000000000000000000e+00,0.000000000000000000e+00
-4.248912811279296875e+01,-2.084783172607421875e+01,4.000000000000000000e+00,3.211122006177902222e-02
-3.006292915344238281e+01,-4.118824005126953125e+01,6.000000000000000000e+00,1.069034412503242493e-01
-4.920598602294921875e+01,2.021154975891113281e+01,6.000000000000000000e+00,1.893359422683715820e+00
8.850774765014648438e+00,7.234893798828125000e+01,1.000000000000000000e+00,0.000000000000000000e+00
-4.049412536621093750e+01,-3.683484268188476562e+01,2.000000000000000000e+00,3.245232626795768738e-02
-4.841463851928710938e+01,4.703999328613281250e+01,0.000000000000000000e+00,8.321154746226966381e-05
1.868583106994628906e+01,6.009021759033203125e+00,7.000000000000000000e+00,9.536747711536008865e-07
-6.812638854980468750e+01,-5.095085906982421875e+01,6.000000000000000000e+00,3.609712584875524044e-04
1.276198387145996094e+01,-5.529709625244140625e+01,8.000000000000000000e+00,1.072884174391219858e-06
1.207658290863037109e+01,-6.205487823486328125e+01,8.000000000000000000e+00,1.251705361937638372e-05
-1.744408035278320312e+01,-5.521224975585937500e+01,2.000000000000000000e+00,1.913378201425075531e-02
1.486509323120117188e+01,-6.456956481933593750e+01,8.000000000000000000e+00,5.960464477539062500e-08
-6.704879760742187500e+01,-1.386731529235839844e+01,4.000000000000000000e+00,1.502808067016303539e-03
4.621828460693359375e+01,-3.856352233886718750e+01,5.000000000000000000e+00,0.000000000000000000e+00
-4.077460479736328125e+01,3.759161758422851562e+01,0.000000000000000000e+00,9.933231398463249207e-03
-5.836467742919921875e+01,2.611652946472167969e+01,0.000000000000000000e+00,1.109261414967477322e-03
9.289796352386474609e-01,6.320467758178710938e+01,1.000000000000000000e+00,7.391003236989490688e-06
3.523120880126953125e+01,2.839041137695312500e+01,7.000000000000000000e+00,1.217331038787961006e-03
6.199160003662109375e+01,2.452715492248535156e+01,9.000000000000000000e+00,2.363603416597470641e-04
3.245913314819335938e+01,-1.833838939666748047e+00,7.000000000000000000e+00,3.009891370311379433e-04
-1.837986755371093750e+01,-5.810225009918212891e+00,4.000000000000000000e+00,1.604512453079223633e+00
6.785596466064453125e+01,-6.015392303466796875e+00,9.000000000000000000e+00,8.628972619771957397e-02
-6.705669403076171875e+01,-2.141621398925781250e+01,4.000000000000000000e+00,5.946459714323282242e-03
-5.349308776855468750e+01,2.720575332641601562e+01,0.000000000000000000e+00,9.323094785213470459e-02
-3.964997100830078125e+01,-3.894606018066406250e+01,2.000000000000000000e+00,4.456223919987678528e-02
1.016959190368652344e+01,-2.628910827636718750e+01,8.000000000000000000e+00,9.000342288345564157e-06
3.301375198364257812e+01,4.745568275451660156e+00,7.000000000000000000e+00,1.877126487670466304e-04
3.084120750427246094e+00,5.787633514404296875e+01,1.000000000000000000e+00,4.768372718899627216e-07
-4.880056381225585938e+01,2.505295372009277344e+01,0.000000000000000000e+00,1.166908908635377884e-02
1.031587886810302734e+01,-5.831746292114257812e+01,8.000000000000000000e+00,4.768372718899627216e-07
3.957913589477539062e+01,3.407004928588867188e+01,7.000000000000000000e+00,2.309483708813786507e-03
-3.520138931274414062e+01,2.016917228698730469e+00,6.000000000000000000e+00,9.637935087084770203e-03
4.054093062877655029e-01,-1.901495552062988281e+01,8.000000000000000000e+00,3.876206651329994202e-02
-6.088524246215820312e+01,-3.544949722290039062e+01,4.000000000000000000e+00,4.947316944599151611e-01
1.367247581481933594e+01,-6.373345947265625000e+01,8.000000000000000000e+00,1.192092895507812500e-07
-2.087515640258789062e+01,-3.706075286865234375e+01,2.000000000000000000e+00,7.601875811815261841e-02
4.060032367706298828e+00,-2.389904022216796875e+01,8.000000000000000000e+00,2.922842977568507195e-04
-4.720312500000000000e+01,4.080845642089843750e+01,0.000000000000000000e+00,1.561787794344127178e-03
8.295477867126464844e+00,7.308714294433593750e+01,1.000000000000000000e+00,0.000000000000000000e+00
3.936503219604492188e+01,-2.166272163391113281e+01,5.000000000000000000e+00,7.141994428820908070e-04
-2.170640707015991211e+00,2.020025444030761719e+01,3.000000000000000000e+00,2.908641239628195763e-03
8.046772003173828125e+00,-3.117675590515136719e+01,8.000000000000000000e+00,1.156336838903371245e-05
2.253851175308227539e+00,5.974966049194335938e+01,1.000000000000000000e+00,8.940700695347914007e-07
2.894019508361816406e+01,1.015620422363281250e+01,7.000000000000000000e+00,1.156336838903371245e-05
-4.944873046875000000e+01,-3.503564834594726562e+01,4.000000000000000000e+00,1.849171876907348633e+00
6.351246643066406250e+01,1.194101524353027344e+01,9.000000000000000000e+00,2.491505256330128759e-05
-2.057415008544921875e+01,1.392997950315475464e-01,3.000000000000000000e+00,2.477231770753860474e-01
3.047945976257324219e+01,6.443402767181396484e+00,7.000000000000000000e+00,6.306370050879195333e-05
6.994749450683593750e+01,7.458735466003417969e+00,9.000000000000000000e+00,3.159051175316562876e-06
3.716961669921875000e+01,-2.328814125061035156e+01,5.000000000000000000e+00,1.160963065922260284e-02
7.982466220855712891e+00,7.317945861816406250e+01,1.000000000000000000e+00,1.192092895507812500e-07
9.579128265380859375e+00,-3.439193725585937500e+01,8.000000000000000000e+00,1.549732769490219653e-05
-9.040522575378417969e+00,1.330878353118896484e+01,3.000000000000000000e+00,1.688414625823497772e-02
-3.822951126098632812e+01,2.911781883239746094e+01,0.000000000000000000e+00,4.982547461986541748e-02
6.604750823974609375e+01,1.847589111328125000e+01,9.000000000000000000e+00,4.160490789217874408e-05
-7.170669555664062500e+00,2.032741546630859375e+01,3.000000000000000000e+00,4.759344086050987244e-02
-2.460433197021484375e+01,2.166573905944824219e+01,6.000000000000000000e+00,6.592013239860534668e-01
-1.426786327362060547e+01,-4.465427780151367188e+01,2.000000000000000000e+00,1.371549535542726517e-02
-3.226793289184570312e+01,-5.905574798583984375e+00,4.000000000000000000e+00,3.688153997063636780e-02
-1.525137996673583984e+01,-5.028293228149414062e+01,2.000000000000000000e+00,7.342285942286252975e-03
2.576806640625000000e+01,2.416050195693969727e+00,7.000000000000000000e+00,9.727950964588671923e-05
-5.596905136108398438e+01,1.323474979400634766e+01,6.000000000000000000e+00,2.301956294104456902e-03
-3.473311233520507812e+01,4.379242706298828125e+01,2.000000000000000000e+00,4.990917205810546875e+00
6.744335937500000000e+01,1.474795341491699219e+01,9.000000000000000000e+00,6.282526737777516246e-05
1.659539413452148438e+01,-5.525422668457031250e+01,8.000000000000000000e+00,0.000000000000000000e+00
1.611606788635253906e+01,-5.485701751708984375e+01,8.000000000000000000e+00,0.000000000000000000e+00
1.660175895690917969e+01,6.414438629150390625e+01,1.000000000000000000e+00,0.000000000000000000e+00
4.659450912475585938e+01,-3.941962432861328125e+01,5.000000000000000000e+00,0.000000000000000000e+00
3.253881454467773438e+01,2.798513889312744141e+00,7.000000000000000000e+00,6.985719664953649044e-04
2.397861289978027344e+01,-4.327585697174072266e+00,7.000000000000000000e+00,8.106264431262388825e-06
-9.442563056945800781e+00,5.870867919921875000e+01,1.000000000000000000e+00,1.166215445846319199e-02
4.592422485351562500e+01,2.570111274719238281e+01,9.000000000000000000e+00,6.996656060218811035e-01
4.334973526000976562e+01,-3.519597244262695312e+01,5.000000000000000000e+00,2.980232807203719858e-07
-2.195292282104492188e+01,-4.156258106231689453e+00,4.000000000000000000e+00,2.347892820835113525e-01
-1.923830413818359375e+01,1.654755210876464844e+01,1.000000000000000000e+00,5.558953285217285156e-01
-4.797628784179687500e+01,3.704657745361328125e+01,0.000000000000000000e+00,3.686626628041267395e-02
2.871928977966308594e+01,4.219486713409423828e+00,7.000000000000000000e+00,5.883151607122272253e-05
1.636282730102539062e+01,-6.303915786743164062e+01,8.000000000000000000e+00,0.000000000000000000e+00
3.283628845214843750e+01,-7.648012161254882812e+00,7.000000000000000000e+00,3.779052349273115396e-04
-6.575683593750000000e+00,9.517508506774902344e+00,3.000000000000000000e+00,3.077568486332893372e-02
2.231761741638183594e+01,-9.034833312034606934e-01,7.000000000000000000e+00,8.344653679159819148e-07
-1.927975082397460938e+01,2.698289871215820312e+01,6.000000000000000000e+00,2.262749195098876953e+00
-2.442789649963378906e+01,-3.524972152709960938e+01,2.000000000000000000e+00,1.251749396324157715e+00
6.623120117187500000e+01,-2.563806724548339844e+01,5.000000000000000000e+00,2.384186075232719304e-07
6.281304168701171875e+01,-2.719848442077636719e+01,5.000000000000000000e+00,0.000000000000000000e+00
-4.576679229736328125e+01,-2.202764701843261719e+01,4.000000000000000000e+00,5.164390802383422852e-01
-2.496594429016113281e+01,-1.882148551940917969e+01,6.000000000000000000e+00,3.121281601488590240e-02
3.476774978637695312e+01,-5.589366436004638672e+00,7.000000000000000000e+00,5.188491195440292358e-03
-3.394009399414062500e+01,-2.520720863342285156e+01,2.000000000000000000e+00,5.528278276324272156e-02
-5.808197402954101562e+01,1.517270660400390625e+01,6.000000000000000000e+00,4.062459617853164673e-02
-4.924788475036621094e-01,2.652844047546386719e+01,3.000000000000000000e+00,3.173434175550937653e-03
-3.905395889282226562e+01,-3.392080688476562500e+01,2.000000000000000000e+00,1.469315122812986374e-02
-4.042741775512695312e+01,3.520698165893554688e+01,0.000000000000000000e+00,1.938254758715629578e-02
-6.411295318603515625e+01,-1.878549003601074219e+01,4.000000000000000000e+00,3.152267308905720711e-03
1.524459457397460938e+01,1.297111988067626953e+00,7.000000000000000000e+00,3.600185300456359982e-05
4.439722537994384766e+00,-6.838353729248046875e+01,8.000000000000000000e+00,7.283953164005652070e-05
-6.267323303222656250e+01,-5.298478317260742188e+01,6.000000000000000000e+00,5.473023653030395508e-02
-2.185642051696777344e+01,1.839024543762207031e+01,6.000000000000000000e+00,7.709090411663055420e-02
-1.803502273559570312e+01,2.582405662536621094e+01,0.000000000000000000e+00,3.081864118576049805e-01
7.105552196502685547e+00,7.253134918212890625e+01,1.000000000000000000e+00,5.960464477539062500e-08
6.890002441406250000e+01,-2.092978668212890625e+01,5.000000000000000000e+00,1.697088300716131926e-04
4.078153610229492188e+00,2.004301834106445312e+01,3.000000000000000000e+00,2.628314250614494085e-04
1.924822616577148438e+01,-5.156686401367187500e+01,8.000000000000000000e+00,0.000000000000000000e+00
-2.579953193664550781e+00,2.205249595642089844e+01,3.000000000000000000e+00,4.268007178325206041e-04
5.315916824340820312e+01,3.233926010131835938e+01,9.000000000000000000e+00,3.086293935775756836e-01
2.673583030700683594e+01,4.358234405517578125e+00,7.000000000000000000e+00,2.622607780722319148e-06
-6.678888797760009766e-01,8.025643157958984375e+01,1.000000000000000000e+00,1.668931417952990159e-06
3.864544296264648438e+01,2.409427833557128906e+01,7.000000000000000000e+00,2.518874034285545349e-02
4.226605892181396484e+00,5.776900100708007812e+01,1.000000000000000000e+00,7.152559646783629432e-07
-1.964191436767578125e+01,2.411935997009277344e+01,0.000000000000000000e+00,2.422593235969543457e-01
-2.310774993896484375e+01,-3.515189409255981445e+00,3.000000000000000000e+00,7.971332073211669922e-01
6.852798461914062500e+00,-4.884724044799804688e+01,8.000000000000000000e+00,1.703049783827736974e-04
4.793714141845703125e+01,-2.685850906372070312e+01,5.000000000000000000e+00,3.933914285880746320e-06
-2.978264617919921875e+01,4.120028686523437500e+01,0.000000000000000000e+00,5.739929676055908203e-01
-4.329991912841796875e+01,4.522704696655273438e+01,0.000000000000000000e+00,4.567354626487940550e-04
-6.269323348999023438e+01,-4.825362014770507812e+01,6.000000000000000000e+00,2.682286547496914864e-03
-6.405963897705078125e+01,-1.225914382934570312e+01,4.000000000000000000e+00,4.917400074191391468e-04
-3.647527992725372314e-01,5.722863388061523438e+01,1.000000000000000000e+00,1.442442771804053336e-05
1.065504789352416992e+00,7.966650390625000000e+01,1.000000000000000000e+00,2.503398263797862455e-06
-1.981081771850585938e+01,-4.615716934204101562e+01,2.000000000000000000e+00,1.086838822811841965e-02
7.451799011230468750e+01,9.742164611816406250e+00,9.000000000000000000e+00,1.399614993715658784e-04
-4.018809509277343750e+01,3.561111831665039062e+01,0.000000000000000000e+00,3.849784284830093384e-02
-2.395277404785156250e+01,1.425442600250244141e+01,6.000000000000000000e+00,2.536528587341308594e+00
-2.423389434814453125e+01,-2.315338897705078125e+01,2.000000000000000000e+00,5.327116250991821289e-01
7.785447597503662109e+00,6.516167449951171875e+01,1.000000000000000000e+00,7.152559646783629432e-07
-6.812988758087158203e+00,-2.454114556312561035e-01,3.000000000000000000e+00,8.013478363864123821e-04
-3.790951919555664062e+01,-3.378323364257812500e+01,2.000000000000000000e+00,3.163130953907966614e-02
3.136282730102539062e+01,-3.512718915939331055e+00,7.000000000000000000e+00,3.910141094820573926e-05
-2.160704612731933594e+01,2.944699478149414062e+01,6.000000000000000000e+00,1.702356457710266113e+00
1.182097148895263672e+01,6.700621032714843750e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.649174118041992188e+01,-5.300479507446289062e+01,8.000000000000000000e+00,0.000000000000000000e+00
3.408002853393554688e+01,-2.207600975036621094e+01,5.000000000000000000e+00,4.409886896610260010e-02
3.428331756591796875e+01,-3.939895868301391602e+00,7.000000000000000000e+00,1.212735893204808235e-03
-2.017885398864746094e+01,2.156979751586914062e+01,2.000000000000000000e+00,3.254241943359375000e+00
-5.544184875488281250e+01,2.281955146789550781e+01,0.000000000000000000e+00,6.203888729214668274e-02
7.208396911621093750e+01,-2.545401954650878906e+01,5.000000000000000000e+00,1.013279529615829233e-06
-5.490037155151367188e+01,2.523089218139648438e+01,0.000000000000000000e+00,2.311490103602409363e-02
-5.859053421020507812e+01,-2.165888404846191406e+01,4.000000000000000000e+00,5.849028937518596649e-03
